text,target
amonosss mujer luchona saliendo adelante despues de su ruptura. mi ejemplo a seguir kaa,0
@usuario vete alv arriba las chivas puto :'v,1
me espera una semana loca y yo twiteando deberían quitarme el internet.,0
las putas misiones del mundial parecen que juntaron a 4 pelabolas en un cuarto los sentaron por 3 minutos y salieron con lo mas pendejo,0
estoy hasta la madre amiguitos.,0
pinshe profe se mamo con el examen  todavía que llega 20 min tarde,1
@usuario wey yo quiero saber qué se siente arrancarte esa madre de la piel,0
ah sí se me olvidaba decirte que a todos nos vale madre. 🤗,0
que putas te pasa con tu chingado name o lo q sea jajaja,0
pechito pancita y verga peluda  que mas se puede pedir,0
#nadapersonal pero chinga tu madre,1
delicioso ver como escupe la verga mientras se monta en la mía,0
quiero un camaro y mis padres me dicen que estoy loca 🙄,0
que lindo la puta madree para todos los putos antimessi,1
osea de por si las putas universidades te roban de todos los modos posibles y ahora también la cédula sera tramite exclusivo para ellos.. 😞😒,0
o sea idiota me costó un puto año superarte no puedes enviarme un mensaje como si nada hubiera pasado ok?,1
ah cómo chingan las putas maestras del colegio atenea ya les dije que regresaremos el viernes a la verga.,1
pan de masa madre @usuario,0
¿porque verga trabajan los taxistas si no circulan?,0
apenas me levanto buenos dias señores hoy no hay diseño pero si clasico joven vamos cruz azul y que chinge su madre el america,1
alguien que me diga que putas significa aoc please 😓,0
a veces veo a unas putas que digo quien vergas puede pagar por cogerse eso; luego recuerdo que les pagan hasta por sus tuits pendejos.,0
usted también maricon chingue a su madre &amp; a dormir,0
la primera regla es: no le creas nada a esos putos religiosos doble moral. ¡nada!,1
pinches hombres putos me cagan que las hagan llorar 😡,1
siento que cantú ta tiene hasta la madre al entrenador 😂,0
@usuario @usuario @usuario la realidad es que estás muy #pendeja !!! crees que #méxico al igual que tú; nos transportamos custodiados con #guarros !?,1
@usuario @usuario putos argentinos no se merecen a messi ojalá que no clasifiquen y qué messi renuncie a ver que pinches hacen con todos sus muertos…,1
por nada es un placer pensarás que estoy loca pero ayer soñé con r.,0
que poca madre... la estafa maestra: graduados en desaparecer dinero público,1
vale mañana te veo ¿vale? no vendo nada amiga te vas alv hija de tu naca madre. la que se vende eres tú. 💸,1
putos metaleros de mierda que llenaron el suelo de cerveza me jodieron el conci <url>,1
tu eres hijo de 90 mil putas aprende a no llorar !,1
cada día silencio a alguien nuevo. putas historias.,0
en menos de 2 semanas estaré haciendo 7 putos exámenes (sin contar los de la escuela de inglés)... ah pero quería adelantar materias...😭,0
la lluvia sigue... que poca madre :(,0
y que chingue a su madre @usuario,1
no son los tres garcía sino los tres corruptos hijos de sus putas madres,1
una señora no le quiso dar dulces a mis diavolitos porque segun ella no celebra a satánas.  señora tienen disfraz d star warsdeje de mamar,1
que te puedo decir los putos me critican los heterosexuales me burlan los transexuales sabes cual es la única diferencia yo sigo de píe sin burlar a nadie porque yo si aprendí,1
me cagué de calor encima estaba cerrado el negocio hdp.,1
como me solucionas la pinchi vida 😍 pao cg ¡ya traigo datos putos! 😂,0
"señor oro llamando al hombre en la luna. sos 😩😩😩 ""a que horas putas expulsarás a iván velásquez ya me metió el huevo el parsero ese"". 🤣🤣🤣",0
llegar a la oficina a las 7 am 3 días seguidos como una forma más de valer verga! 😴🤦🏻‍♂️,0
yo siempre voy a acompañar a gente a todos putos lados ... y a donde pinches yo quiero no . real ya se me está acabando la paciencia,0
méxico campeón del mundo peludito aunque les sangre el hocico hijos de su puta madre.,1
"claro ""sus"" mujeres son santas las otras son putas",1
segui asi putita q la proxima q te buscas a mi marito te cago a cachetasos,1
ojalá méxico se ponga vergas y saquen a los putos hondureños.,1
voy a vengarme de ese marica voy a llenarle el cuello de polvos pica pica. 🎼🎤,0
@usuario buenas noches solo vengo a decirle que chingues a tu madre tuel america y el desaparecido atlante .i.,1
q rico culo tienes me gustaría mamartelo y meter mi verga,1
en un rato les voy a contar algo que me pasó hoy y me vale verga si no quieren leer mis anécdotas  🤗,0
en esta administración juntos hemos alcanzado una cifra histórica en generación de ganas de pucha de joto: se han creado más de 3 millones.,0
jajajajaja lo dejo como para que ya no vuelva a buscar verga,0
que triste que andes pendiente de papá zorro maricon sigan esperando ganar un titulo xorros maricones 😄😄✊✊,1
ya se dieron cuenta que todos los tweets son de lo mucho que amo a mi novio que pedo estoy loca de amor,0
#miprimerasaltocondelmazo hoy de indios verdes a tecámac. ya me habían dado más de 3 meses de tregua las ratas hdp.,1
@usuario ahora agarraron la costumbre de romper los edificios públicos ustedes son tarados hasta cuando tengo que pagar los arreglos hdp..ok,1
las putas mas caras de toda mi vida han sido sin duda esas putas ganas de volver a verte aun sigo pagando las putas  consecuencias.😑,0
"@usuario si este hijodeputa quiere ""ayudar""  debería ser completamente invisible al hacerlo...igual que su bola de secretarios lameculos",1
@usuario éstos gandallas s sirven con la cuchara grande!! tráficantes d influencias hdp!!,1
y todavía hay imbéciles mexicanos que los apoyaron el mundial pasado que se vayan a la verga putos ticos,1
q joto te viste @usuario .. cuanto duraste juntando el jabon en polvo?? porq se ve q el poli te trae ganas😙😙😙😙,1
@usuario chinga tu madre estoy cenando culero 🙄,1
jajajaja creo que me estoy volviendo mas loca de lo normal 🙃.,0
soy la única vecina loca que a la 1:42 va caminando por el pasillo con un cuchillo para abrir la  puerta del departamento  la única,0
no puedo creer que ya se van a cumplir 2 años de purposeaún me acuerdo estar como loca al saber sobre el regreso de justin me siento vieja,0
me estoy muriendo del dolor y les vale verga 😒😭💔,0
reza y pídele a dios que no traten a tus hijas a golpes de putas...así como tratas tú a las mujeres ...tu karma te llega,1
abron! el sur es de lo peor en cómida y más putas careros! no conocen las órdenes es taco x taco,0
no puedo creer que este en la semana del prope y ya me hayan dejado como 20 tareas una maqueta y taaaanta madre. no me quiero imaginar.🙅🏻🙄,0
"no hay pinches combis por la inundación no hay putos taxis que circulen en ""la pista"" ¡vayanse a la verga todos!",0
ahí vas a mamar 😂😂😂. no amigo estuve viendo la champions hoy pero hoy no hubo gente del madrid quién…,0
en el 2009 para una fiesta preparé 200 litros de agua loca use: agua de la llave botes de basura y un palo de escoba. cero intoxicados.,0
de una vez ve poniendo mi foto en tu ofrenda porque ya se te murió tu pendeja.,0
mi madre anda bien entrada chateando a través de los comentarios de facebook.,0
marica me volví locaaaaaaa 😍😍 va a ser un guamazototote yo se que si vamos a seguirla rompiendo mi amor 🎶🔥,0
don ramón dame mi torta de jamón y págale la renta a ese gordo maricón 🎵,0
cuando vas a cortarte el cabello y te atiende el que tiene un culo rico como no darle su propina con esa rica verga 😈😏 <url>,0
ampliación: la salida a final de mes del juego coincidiendo con la fecha de cobro de mi madre clave en la negociación.,0
me encanta escuchar los casos de la mano peluda! soy fan aunque sea bien marica😂😂😂😂,0
🖤 si que chingue su madre terco de buenos días.,0
hasta cuando este orgullo me deténdra a decirte que ¡chingues a tu madre!,1
"algún día resolveré mis problemas con madurez. pero por ahora seguiré resolviéndolos con un ""pues chingue a su madre"".",0
si piensas que dos tragacamotes es lo ideal para formar ética y moralmente  un hijo…,0
que me digan qué putas vergas significo en sus perras vidas hijos de su pinche madre!!!,1
@usuario anda a dialogar con tu madre que posiblemente es la única que le queda un poco de paciencia diputado de mierd@ renuncia hdp,1
y no me puede gustar una piba que no esté loca o me putea un poco primo o paso de su jeta,0
como cuando eres ejecutiva deportiva skato emo madre luchona y padre a la vez !!!! #chambing… <url>,0
ojalá y me de una sobredosis de tanto pendejo fármaco que estoy consumiendo y me muera a la verga.,0
pa que verga reproduzco en genie si sigue igual en 3ro me cagan,0
hola pinche putita así que te gustan grandes que no te quepan en la boca maldita puta,1
cuando leo el nombre de una canción de 5sos en twitter me pongo a cantarla como loca,0
vale verga estoy bien pendejo ayer me desvelé haciendo 2 tareas de 2 clases que hoy ni me tocaban 😡,0
"mi nombre debería tener un letrero que diga ""valiendo verga desde 1987""",0
¡verga! no la menees así porque es como cuando le tentamos la comida a los animales y se emocionan mil por ello.,0
no puedo creer que con cuatro putas materias esté valiendo madres,0
muchas felicidades mi reyna que la pases bien en tu día de las putas,1
pero que explicación debe de dar el árbitro al piojito. fiel al estilo del america. chillón y maricon. #piojo #cruzazul #aguilas,1
qué dijo ¿qué su hermano es puñal y le va al américa?,0
si te vas a ir a la verga de mi lado déjame igual de feliz a como estaba yo me entregué en excelentes condiciones pendeja,1
ni hablar mujer...traes puñal y si eres una chingona jajaja y también bien linda pos como no ¿quien dijo no?,0
alguien que le pare la verga a este rico chamaco 😈🍆💦,0
su puta madre también estaba fuera de lugar :) #mexicandesmotherpalmundial,0
ni madre no te aguantes mandaselo a mi me duelen las chichis si me quedo caliente..😬,0
a ver pinches gachupines baturros de mierda con boina de pendejos traguense está si pueden pinches putos engañapendejos,1
verga estoy viendo que un compañero que tuve en segundo de prepa se fue a estudiar la universidad en londres oxford😭,0
no mames el chavo de americano me esta volviendo loca,0
chi chi chi-llen putos. 😂😂😂 #eliminatoriasrusia2018 #eliminatoriasconmebol,0
hoy al brujo morales lo mandaron a la goma por meterse con las chivas. en el programa de tdn tribuna interactiva.,0
se nota que te pusiste bien triste de que te mandé a la verga.,0
bien por honduras se lo merecen ojalá se lleven el triunfo méxico es equis. así no x es equis putos vendidos femexfut de mierda,1
todavía me sigues saliendo opción 1 en esos test fakes de amor en facebook a la verga ya mátenme! 😂,0
ah pero no fuera otro resultado porque andas de puto marica llorando.,0
otra pendeja publicidad de @usuario stories que vea y elimino la app! #hedicho,0
#mexicovshonduras mejor manden a honduras a actuar eso si lo hacen bien hay puro maricon ahi!,0
@usuario 😡😡😡poca madre.!! pero hay la llevamos ya falta poquito para estar como venezuela sigamos sin hacer nada viva méxico,0
culiar a pelo pa vaciarme adentro si no te late es sexo duro y cerdo largate. puro putito aguantador.,1
@usuario tú no te acordaste de mi cumpleaños así que no mames ten tantita madre,0
a alguien mas le tiene hasta su puta madre el anuncio de #thetick en youtube?,0
y aparte es el único joto de tacón rosa!!! chale!!!,1
no lleves a tu vieja que te sale lo joto jajajaja,0
mi mas sentido pésame a @usuario y @usuario y familia por el fallecimiento de su señora madre noemi a. juanes descanse en paz,0
#missyouonedirection si los putos no regresan en 2020 juro que no sabré que hacer con mi vida. hago que regresen si o si,0
tengan tantita madre ya dejen de estar criticando hijos de puta tenga respeto putos,1
@usuario @usuario no tienes madre culero !!!!,1
@usuario @usuario @usuario bash no mamar franky te tardas se vera con madre 🤙,0
es que esta tipa no tiene madre.,1
"me cagan las personas que comentan en youtube: ""tengo (insertar edad joven) y me encanta esta canción"" creeme nos vale verga",0
metertela hasta la garganta y q sientas q t ahogas putita oírte gemir y embarrarte la verga x toda la cara,1
para que madre hacen un grupo de whatsapp los de la escuela si no les van a responder a todos🙄,0
cuando vayan a insultar no digan hijx de tu puta madre digan hijx de tu puto patriarcado o si son de mex. hijo de tu puto #pri #niunamenos,1
tendré que ir sola porque no tengo amig@ ni a nadie a quien decirle que me acompañe jaajja los odioputos.,1
no señora tomarle fotos encuerado a un joto y después cogértelo no te hace fotógrafo.,1
