text,target
es bueno estar loca así no cuestionan mis ocurrencias.,0
voy a cortarle una teta a las putas de los ig comments de mi novio brb,1
idea millonaria: trajineras express destino a la verga. ida y vuelta. con parada en el puesto de elotes. bonito paisaje.,0
por mis horarios de trabajo para mí pasando el martes prácticamente chingó a su madre la semana 😎,0
prefiero mil veces que me den en toda la madre diciéndome la verdad a que me endulcen el oído con pinches mentiras,0
pues no sé para cuando abran mazda en xalapa pero ya se ve próximo mejor así ya no tendré que ver pipopes ni putos jarochos,1
quiere 'jugarle al canelas' con su puchita de joto.,0
el sol está así como que salgo ya me dio hueva me voy mejor vuelvo a salir y así! que putas señor sol?,0
que marica... así son todos. invitamos a todos a no votar por esta lunatica.,0
¿se han dado cuenta que solamente a las mujeres les molestan las putas?,0
arriba méxico hijos de su puta perra madre y que chinge su puta madre el terco.,1
no pues la mía estaba bien pinche nalgona pero nada más se pasó de verga😂😂😂😂😂,1
vete a la verga por un par de horas que salieras no pasaba nada 😒,1
que pedo con esta pinche bestia pendeja hdp?! 😲 😠😡😤,1
que rica puta perra con ganas de ponerte a mamar mi verga y bañarte de leche,1
puro joto decadente con sidral en la cola pide  #ubericecream 😐👆,1
a la madre. a ver si funciona 😂😂😂,0
me cancelaron mi clase de 7 a 10 de la noche putas clases caras y sin tenerlas puedo ir a tomar más temprano.,0
si le gusta romeo santos punto menos. (canta como marica). pero lo compensa.,0
valer verga es pistear a pesar de que tu maestra te está marcando como loca para subirte cali,0
hola tenia tiempo que no me conectaba. pero ya regrese con fotos nuevas!!!!! #sissy #travesti #putita #horny,0
marica faltan 2 días para él estrenó de regalame!! 😻😻 @usuario   la vas a romper como siempre papi🔝,0
hace 1 año me robaron mi celular en mi depa y este año me robaron una computadora en mi casa por que no me roban la vida mejor pinches putos,1
mi tatuaje tiene muchos más significados de los que podrían imaginar. y me vale verga si lo entienden o no. 😌🐺✨,0
papito que rica verga quisiera tenerla en mi boca para deslecharla,0
quiero un pasivo que se ensarte mi verga así 🔥🔥como @usuario cabalga la verga de  @veguerovzla,0
@usuario esto debería castigarse con cárcel. hdp,1
perdón esta cuenta se dedica a predicar la palabra de dios no más intriga ni chismes de jotos y putas faltos de atención.,1
jajaja mi cabeza loca nada más. ¡ya veme reservando ese bonito lugar que va a superar a kinky! ¡ya te quiero ver!,0
marica hace 8 meses que no me gustaba nadie por que ahora?,0
para qué putas pides perdón? si hasta tu vida te importa un carajo!,0
@usuario susana por favor rt su madre familia y amigos estamos muy preocupados 😞. necesitamos encontrarlos <url>,0
la sala de cine a la que voy a entrar está completamente vacía... y espero que así se quede... putos.,0
@usuario te tendriamos que colgar en la plaza traidor hdp vendiste a nuestra raza por un sucio puesto lacra lo siento vas  atener que pagar traidor,1
#dalasitomentirosito pudrete hijo de mil putas por todo lo que isiste,1
@usuario tú también estorbabas cuándo eras una gorda por eso el cuauh te dio un vergazo para que te abrieras a la verga,1
mucho pinche tiempo para andarle dando like a putas en instagram y no tienes tiempo para mi en whatsapp ahoc 😒,1
idea millonaria: una app que te notifique cuando ya le vales verga. oh espera! eso siempre lo sabemos pero nos encanta la humillación.,0
el gran estado de mi amada madre la mejor del universo: oaxaca,0
@usuario @usuario @usuario  chinga toda tu madre junto con costa rica pendejo lame huevos tu y todos los de fox son unos mama vergas siono @usuario,1
ya vez por juntarme contigo ya piensan que soy joto! &gt;:v,0
pinches tuiteras putas solo saben ganar seguidores subiendo fotos de su culo y de sus chichis.,1
coño si vieron que estaba mal desde la mañana por que putas no la llevaron al veterinario. ¬¬,0
@usuario jajajajajaja no mamar mi @usuario ahora sí para que veas vas a pagar tus multas para recuperar tu jeep y seguir #haciendoladepedo,1
laic si no encuentras las palabras para decirme que soy el amor de tu vida. post super serio putos no putas no.... bueno esas si.,0
mames ayer me trague una pizza de 400 putos pesos wey!😢,0
como dejar de valer tanta madre yahoo respuestas,0
si van a andar de putas que no quiten nada así a lo cabrón como debe ser.,1
¡verga! no la menees así porque es como cuando le tentamos la comida a los animales y se emocionan mil por ello.,0
@usuario que ella se haga  pendeja (así me@dijeron que se dice 🙊) no le quita a él lo nefasto.,1
está de la verga! que las damas digan de la verga! por es muy pinche corriente.😎,0
mira toda la verga que estoy valiendo y todavía ni miércoles es.,0
"@usuario @usuario @usuario  dilo como es... ""pinche @usuario  ve a chingar a tu madre y pon a trabajar a los webones""",1
ya he sugerido un chingo en mis publicaciones en fb que soy joto y todavía creen que cada amiga con la que salgo en mis fotos es mi novia 😕,0
#ahiveale ¡. como  nadie habla del tratado de bucareli y bien que los  ije de putas gobernantes  de mexico no... <url>,1
deja de estar de marica tu foto la subo el viernes antes del partido como neymar jr:3,1
esa belleza no es natural pero sabes que??? me lvale verga,0
cuando te pones caliente en el salón y te vale verga jaja,0
quiero stremearlo asi que esperemos que se apure esta madre,0
yo voy cualquiera que no seas tu @usuario . viejo ladrón hdp.,1
no es que seamos celosas es que las mujeres sabemos distinguir quiénes de sus amiguitas son unas putas. fin.,1
valió madre el chaco. se re partió la madre hoy creo que nada que recriminar. va mendoza línea de 5 imagino.,0
@usuario @usuario @usuario @usuario hijos de toda su puta madre pinches políticos son una mierda,1
hay pinche maricon si se metem con mis hijos se la veran conmigo,0
#seriabueno que dejes de tener unos ojitos verdes tan hermosos porque le gustas un buen a la loca ésta 😊💕  arroba mi crush 💛💙 #d♡ #a♡,0
mañana te digo porque está culera la historia y ya me tengo que dom ir porque mañana entro a las putas 5 a trabajar 😭,0
@usuario jajajaja ya no soy madre luchona ya me rescate amiguitaaa,0
espero no ser víctima de don señor ratero en lo que resta del semestre o que ya atrapen al hdp.,1
él es de esas personas que me alegran los putos días.  u.u,0
ah sí se me olvidaba decirte que a todos nos vale madre. 🤗,0
quisiera tener dinero para comprarme maquillaje y ropa como loca.,0
nadie imagina que esté pinche lameculos de día se transforma en el mismísimo todas mías de noche @usuario,1
me recomendó mucho este libro de fotos sobre los 10 años de la marcha marica en chile y hoy por fin lo co…,0
se los dije!!! puta madre 1-1 😤 #fueraosorio,0
padre e hijo incestando y el hermano de su mama tambien le da verga.,0
-verga yo sólo quiero enamorarme así chido @usuario : verga yo sólo quiero enamorarme así chido x2,0
vez ese programa por la maluma que anda de loca jaja,0
wau así me gustan las maduras que me de unas buenas mamadas de verga bien dura la tengo,0
que mierda tan awkward hablar con manolo cardona holandés no sé ni que putas decirle.,0
enferma de estar chingando la madre sorry xd,0
que la verga!!! putos adivinos nada mas valen verga,1
jaja pues claro es muy facil cuantas veces lo hacho el #pri un chingo con medios vendidos pero pueblo d #mexico ya esta asta la madre,0
nansjdbdjsbsj creo que me voy a volver loca de tanta emocion ⚡❤,0
consejo del día: se feliz! eso atrae miradas y vuelve loca a la gente. 😉 buen dia!: me siento bendecido,0
ya les pagué la peda y el privado a estas putas ganas de verte.,0
un ratito de exhibicionismo y clau no deja de ser una putita en todos lados rt rt rt que harían si se la encuentran,1
si lo tengo que pedir no lo quiero y si no te nace pues a chingar a su madre.,0
la madre que me llego a enterar quien le hizo eso a mi mejor amiga &amp;amp; lo parto a lo mal hecho &gt;&lt;,0
aunque cada vez cambian más y más su estilo aún así me siguen mamando un chingo sus rolitas.,0
wey estoy buscando sailormoon. modo marica on ¿la tienes?,0
adivinen quién no va a llegar a su clase de las 10? 🙂 me lleva la verga.,0
este pendejo me trae hasta la madre,1
me quedó bien bonito mi cabelluki. pero me da un chingo de hueva ir al salón 3 putas horas porque pinche greñero.,0
"no hay pinches combis por la inundación no hay putos taxis que circulen en ""la pista"" ¡vayanse a la verga todos!",0
la cosa es seguir mamando del erario asi como tunas!,0
- @usuario @usuario o eres muy joto para saber contour oo... - @usuario o su esposa se hace contour!  jajajajaj lasamo!,0
aquí en cuaad los morros que se sienten más verga para dibujar son los que más culero diseñan,1
a casi 22 años de valer madre en todo que bendición dios mío.💖,0
todos son unos putos pendejos que no saben hacer ni verga,1
que putita se f tu esposa para darle una rica cogida y dejarle toda la leche por todos lados y mas en esa vagina jugosa,1
que ganas de cagarles todos los putos tuits a los fanáticos religiosos.,0
jajajaja estas loca o que🤔 estoy esperando los tuyos,0
"buueeennoo .... seguro el chofer asesinado era un violador hdp. las mujeres no matan o si lo hacen es por una ""buena"" razón.",1
"estoy intentando algo nuevo a lo que le llamó: ""chingue su madre la vida haber qué pedo qué pasa""",0
entonces como estoy loca siempre tengo la razón 🤔🙃,0
desde que me desperté estoy jugando tetris. perdóname por esta vida loca.,0
estos hdp llevan años robando eso dijeron  hace 4 y nada /pgj tras colombianos que lideran robo a casa-habitación,1
soy de esas mujeres que te mira a los ojos mientras te relame la verga bebé. 😈,0
se nota que te pusiste bien triste de que te mandé a la verga.,0
putos vaqueros crei en ustedes y me salen con esas mamadas.,1
hermosa tentación mi amor te encantaré soy muy caliente. #putas #bajacalifornia |,0
y me di cuenta que me vale verga la relación que tenga esa canción con mi ex y la pendeja esa.,1
aquí está la acosadora de cele :vv después de 2 putos años no inventes.,0
que puto asco de personaje me acabo de encontra puñal de mierda,1
de a verga loco y más hecho verga es leerlo x tw  saludos desde mex,0
"mi tía quiere cambiarle a ""hoy voy a cambiar"" me vale madre alv la vida de lupita no mames  #mexicandesmotherpalmundial <url>",1
síiii! 😍 eres la más mejor y me volví loca jajaja ahora imagínate en persona 😌😍🙉,0
viernes xxx mándame fotos de tu verga! las más calientes les damos rt y más seguidores!,0
pinche señora utiliza dos putos asientos del autobús alv!! déjeme respirar,1
hay un lugar en oaxaca que se llama 'parque del amor' y representa totalmente mis relaciones.  está de la verga.,0
marica si amas a camz esta canción no puede faltar en tu playlist 😍,0
en momentos como este es cuando me doy cuenta porque estaba de pinche loca. #andresllegastarde,0
si mi mami ya me compra los cigarros los demás se pueden ir a la verga si fumo o no 💜,0
¿qué putas pasa en cuerna que no hay corneta? 😡😡😡😡😡,0
wooow se ven bien putas las dos no saben lo que daría por cogermelas,1
@usuario que nuestro señor jesus lo cuide y proteja y nuestra madre maria lo guíe  y lo mantenga bajo su manto sagrado su santidad. buen vieje,0
rajon y maricon tony galy como.su patrón moreno valle uber si cabify no políticos eztupidos y luego.dicen que no hay corrupcion,0
que digan que el examen es en parejas y todos se acercan para que sea con ellos. el que afloje más $$ podrá hacer el examen conmigo. putos,1
@usuario @usuario @usuario casualmente aparecerá con placas de cd. mx. con eso salva el puesto??? no tiene madre,0
a veces veo a unas putas que digo quien vergas puede pagar por cogerse eso; luego recuerdo que les pagan hasta por sus tuits pendejos.,0
@usuario @usuario me la pelaste perrita 😂 asi como todos los jotitos de las cabras y con las 2 manos putita  me la pelas y nos la pelan 😂,1
llevo tres putos días sin dormir bien y mañana me toca guardia en periciales 😭😭,0
no ni madres si voy apreder #ingles pero que sea #inglesbritanico que tiene mucha #gala y mucho #porte que el  #gringo jejeje,0
pero esa entra en el rango de música marica no música de caca,0
háblame para vernos----me puedes dar una buena cogida no solo verme. la misma de las fotografias aquí me tienes 222…,0
salen a las calles para drogarse hasta el culo viejo maricón.,1
sus pinches relaciones empiezn con un “invita a tus amigas las más putas” y piden fidelidad malditos ilusos.,1
"verga güey tienes razón. está de la verga decir ""verga"" pero estás más de la verga tú.",0
